STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,DEATHS2019
51,005,Virginia,Alleghany County,14860,238
51,007,Virginia,Amelia County,13145,150
51,009,Virginia,Amherst County,31605,382
51,011,Virginia,Appomattox County,15911,186
51,013,Virginia,Arlington County,236842,1020
51,015,Virginia,Augusta County,75558,759
51,017,Virginia,Bath County,4147,62
51,019,Virginia,Bedford County,78997,867
51,021,Virginia,Bland County,6280,79
51,023,Virginia,Botetourt County,33419,359
51,025,Virginia,Brunswick County,16231,222
51,027,Virginia,Buchanan County,21004,309
51,029,Virginia,Buckingham County,17148,157
51,031,Virginia,Campbell County,54885,577
51,033,Virginia,Caroline County,30725,289
51,035,Virginia,Carroll County,29791,383
51,036,Virginia,Charles City County,6963,92
51,037,Virginia,Charlotte County,11880,158
51,041,Virginia,Chesterfield County,352802,2622
51,043,Virginia,Clarke County,14619,142
51,045,Virginia,Craig County,5131,62
51,047,Virginia,Culpeper County,52605,467
51,049,Virginia,Cumberland County,9932,107
51,051,Virginia,Dickenson County,14318,205
51,053,Virginia,Dinwiddie County,28544,277
51,057,Virginia,Essex County,10953,117
51,059,Virginia,Fairfax County,1147532,5708
51,061,Virginia,Fauquier County,71222,605
51,063,Virginia,Floyd County,15749,192
51,065,Virginia,Fluvanna County,27270,213
51,067,Virginia,Franklin County,56042,681
51,069,Virginia,Frederick County,89313,755
51,071,Virginia,Giles County,16720,217
51,073,Virginia,Gloucester County,37348,450
51,075,Virginia,Goochland County,23753,196
51,077,Virginia,Grayson County,15550,202
51,079,Virginia,Greene County,19819,148
51,081,Virginia,Greensville County,11336,126
51,083,Virginia,Halifax County,33911,506
51,085,Virginia,Hanover County,107766,907
51,087,Virginia,Henrico County,330818,2832
51,089,Virginia,Henry County,50557,744
51,091,Virginia,Highland County,2190,31
51,093,Virginia,Isle of Wight County,37109,397
51,095,Virginia,James City County,76523,778
51,097,Virginia,King and Queen County,7025,94
51,099,Virginia,King George County,26836,169
51,101,Virginia,King William County,17148,141
51,103,Virginia,Lancaster County,10603,206
51,105,Virginia,Lee County,23423,329
51,107,Virginia,Loudoun County,413538,1602
51,109,Virginia,Louisa County,37591,383
51,111,Virginia,Lunenburg County,12196,159
51,113,Virginia,Madison County,13261,128
51,115,Virginia,Mathews County,8834,126
51,117,Virginia,Mecklenburg County,30587,482
51,119,Virginia,Middlesex County,10582,147
51,121,Virginia,Montgomery County,98535,669
51,125,Virginia,Nelson County,14930,159
51,127,Virginia,New Kent County,23091,165
51,131,Virginia,Northampton County,11710,188
51,133,Virginia,Northumberland County,12095,181
51,135,Virginia,Nottoway County,15232,224
51,137,Virginia,Orange County,37051,362
51,139,Virginia,Page County,23902,299
51,141,Virginia,Patrick County,17608,240
51,143,Virginia,Pittsylvania County,60354,766
51,145,Virginia,Powhatan County,29652,236
51,147,Virginia,Prince Edward County,22802,236
51,149,Virginia,Prince George County,38353,257
51,153,Virginia,Prince William County,470335,2152
51,155,Virginia,Pulaski County,34027,452
51,157,Virginia,Rappahannock County,7370,71
51,159,Virginia,Richmond County,9023,105
51,161,Virginia,Roanoke County,94186,1059
51,163,Virginia,Rockbridge County,22573,255
51,165,Virginia,Rockingham County,81948,772
51,167,Virginia,Russell County,26586,357
51,169,Virginia,Scott County,21566,302
51,171,Virginia,Shenandoah County,43616,484
51,173,Virginia,Smyth County,30104,485
51,175,Virginia,Southampton County,17631,205
51,177,Virginia,Spotsylvania County,136215,1017
51,179,Virginia,Stafford County,152882,813
51,181,Virginia,Surry County,6422,68
51,183,Virginia,Sussex County,11159,129
51,185,Virginia,Tazewell County,40595,621
51,187,Virginia,Warren County,40164,395
51,191,Virginia,Washington County,53740,692
51,193,Virginia,Westmoreland County,18015,222
51,195,Virginia,Wise County,37383,479
51,197,Virginia,Wythe County,28684,397
51,199,Virginia,York County,68280,523
51,510,Virginia,Alexandria city,159428,782
51,520,Virginia,Bristol city,16762,235
51,530,Virginia,Buena Vista city,6478,74
51,540,Virginia,Charlottesville city,47266,312
51,550,Virginia,Chesapeake city,244835,1920
51,570,Virginia,Colonial Heights city,17370,210
51,580,Virginia,Covington city,5538,73
51,590,Virginia,Danville city,40044,658
51,595,Virginia,Emporia city,5346,72
51,600,Virginia,Fairfax city,24019,203
51,610,Virginia,Falls Church city,14617,80
51,620,Virginia,Franklin city,7967,110
51,630,Virginia,Fredericksburg city,29036,201
51,640,Virginia,Galax city,6347,116
51,650,Virginia,Hampton city,134510,1307
51,660,Virginia,Harrisonburg city,53016,283
51,670,Virginia,Hopewell city,22529,296
51,678,Virginia,Lexington city,7446,58
51,680,Virginia,Lynchburg city,82168,792
51,683,Virginia,Manassas city,41085,207
51,685,Virginia,Manassas Park city,17478,37
51,690,Virginia,Martinsville city,12554,239
51,700,Virginia,Newport News city,179225,1538
51,710,Virginia,Norfolk city,242742,2077
51,720,Virginia,Norton city,3981,46
51,730,Virginia,Petersburg city,31346,495
51,735,Virginia,Poquoson city,12271,113
51,740,Virginia,Portsmouth city,94398,1050
51,750,Virginia,Radford city,18249,97
51,760,Virginia,Richmond city,230436,2046
51,770,Virginia,Roanoke city,99143,1218
51,775,Virginia,Salem city,25301,331
51,790,Virginia,Staunton city,24932,348
51,800,Virginia,Suffolk city,92108,845
51,810,Virginia,Virginia Beach city,449974,3319
51,820,Virginia,Waynesboro city,22630,249
51,830,Virginia,Williamsburg city,14954,74
51,840,Virginia,Winchester city,28078,256
53,000,Washington,Washington,7614893,58587
53,001,Washington,Adams County,19983,100
53,003,Washington,Asotin County,22582,266
53,005,Washington,Benton County,204390,1467
53,007,Washington,Chelan County,77200,687
53,009,Washington,Clallam County,77331,1061
53,011,Washington,Clark County,488241,3766
53,013,Washington,Columbia County,3985,44
53,015,Washington,Cowlitz County,110593,1134
53,017,Washington,Douglas County,43429,325
53,019,Washington,Ferry County,7627,81
53,021,Washington,Franklin County,95222,460
53,023,Washington,Garfield County,2225,28
53,025,Washington,Grant County,97733,719
53,027,Washington,Grays Harbor County,75061,886
53,029,Washington,Island County,85141,762
53,031,Washington,Jefferson County,32221,396
53,033,Washington,King County,2252782,13917
53,035,Washington,Kitsap County,271473,2375
53,037,Washington,Kittitas County,47935,307
53,039,Washington,Klickitat County,22425,223
53,041,Washington,Lewis County,80707,910
53,043,Washington,Lincoln County,10939,118
53,045,Washington,Mason County,66768,669
53,047,Washington,Okanogan County,42243,481
53,049,Washington,Pacific County,22471,340
53,051,Washington,Pend Oreille County,13724,161
53,053,Washington,Pierce County,904980,7284
53,055,Washington,San Juan County,17582,132
53,057,Washington,Skagit County,129205,1265
53,059,Washington,Skamania County,12083,94
53,061,Washington,Snohomish County,822083,5850
53,063,Washington,Spokane County,522798,4799
53,065,Washington,Stevens County,45723,488
53,067,Washington,Thurston County,290536,2377
53,069,Washington,Wahkiakum County,4488,46
53,071,Washington,Walla Walla County,60760,575
53,073,Washington,Whatcom County,229247,1662
53,075,Washington,Whitman County,50104,239
53,077,Washington,Yakima County,250873,2093
54,000,West Virginia,West Virginia,1792147,22567
54,001,West Virginia,Barbour County,16441,207
54,003,West Virginia,Berkeley County,119171,1057
54,005,West Virginia,Boone County,21457,297
54,007,West Virginia,Braxton County,13957,177
54,009,West Virginia,Brooke County,21939,302
54,011,West Virginia,Cabell County,91945,1086
54,013,West Virginia,Calhoun County,7109,85
54,015,West Virginia,Clay County,8508,109
54,017,West Virginia,Doddridge County,8448,88
54,019,West Virginia,Fayette County,42406,670
54,021,West Virginia,Gilmer County,7823,79
54,023,West Virginia,Grant County,11568,129
54,025,West Virginia,Greenbrier County,34662,503
54,027,West Virginia,Hampshire County,23175,260
54,029,West Virginia,Hancock County,28810,440
54,031,West Virginia,Hardy County,13776,162
54,033,West Virginia,Harrison County,67256,877
54,035,West Virginia,Jackson County,28576,361
54,037,West Virginia,Jefferson County,57146,515
54,039,West Virginia,Kanawha County,178124,2471
54,041,West Virginia,Lewis County,15907,224
54,043,West Virginia,Lincoln County,20409,313
54,045,West Virginia,Logan County,32019,487
54,047,West Virginia,McDowell County,17624,328
54,049,West Virginia,Marion County,56072,673
54,051,West Virginia,Marshall County,30531,388
54,053,West Virginia,Mason County,26516,367
54,055,West Virginia,Mercer County,58758,891
54,057,West Virginia,Mineral County,26868,343
54,059,West Virginia,Mingo County,23424,372
54,061,West Virginia,Monongalia County,105612,731
54,063,West Virginia,Monroe County,13275,167
54,065,West Virginia,Morgan County,17884,219
54,067,West Virginia,Nicholas County,24496,352
54,069,West Virginia,Ohio County,41411,586
54,071,West Virginia,Pendleton County,6969,62
54,073,West Virginia,Pleasants County,7460,76
54,075,West Virginia,Pocahontas County,8247,127
54,077,West Virginia,Preston County,33432,364
54,079,West Virginia,Putnam County,56450,596
54,081,West Virginia,Raleigh County,73361,1052
54,083,West Virginia,Randolph County,28695,385
54,085,West Virginia,Ritchie County,9554,156
54,087,West Virginia,Roane County,13688,186
54,089,West Virginia,Summers County,12573,155
54,091,West Virginia,Taylor County,16695,199
54,093,West Virginia,Tucker County,6839,128
54,095,West Virginia,Tyler County,8591,108
54,097,West Virginia,Upshur County,24176,285
54,099,West Virginia,Wayne County,39402,537
54,101,West Virginia,Webster County,8114,114
54,103,West Virginia,Wetzel County,15065,243
54,105,West Virginia,Wirt County,5821,54
54,107,West Virginia,Wood County,83518,1078
54,109,West Virginia,Wyoming County,20394,346
55,000,Wisconsin,Wisconsin,5822434,50393
55,001,Wisconsin,Adams County,20220,252
55,003,Wisconsin,Ashland County,15562,167
55,005,Wisconsin,Barron County,45244,470
55,007,Wisconsin,Bayfield County,15036,211
55,009,Wisconsin,Brown County,264542,1817
55,011,Wisconsin,Buffalo County,13031,126
55,013,Wisconsin,Burnett County,15414,167
55,015,Wisconsin,Calumet County,50089,356
55,017,Wisconsin,Chippewa County,64658,576
55,019,Wisconsin,Clark County,34774,313
55,021,Wisconsin,Columbia County,57532,519
55,023,Wisconsin,Crawford County,16131,181
55,025,Wisconsin,Dane County,546695,3375
55,027,Wisconsin,Dodge County,87839,874
55,029,Wisconsin,Door County,27668,363
55,031,Wisconsin,Douglas County,43150,430
55,033,Wisconsin,Dunn County,45368,320
55,035,Wisconsin,Eau Claire County,104646,756
55,037,Wisconsin,Florence County,4295,47
55,039,Wisconsin,Fond du Lac County,103403,911
55,041,Wisconsin,Forest County,9004,104
55,043,Wisconsin,Grant County,51439,471
55,045,Wisconsin,Green County,36960,369
55,047,Wisconsin,Green Lake County,18913,215
55,049,Wisconsin,Iowa County,23678,190
55,051,Wisconsin,Iron County,5687,91
55,053,Wisconsin,Jackson County,20643,164
55,055,Wisconsin,Jefferson County,84769,694
55,057,Wisconsin,Juneau County,26687,255
55,059,Wisconsin,Kenosha County,169561,1369
55,061,Wisconsin,Kewaunee County,20434,192
55,063,Wisconsin,La Crosse County,118016,997
55,065,Wisconsin,Lafayette County,16665,152
55,067,Wisconsin,Langlade County,19189,236
55,069,Wisconsin,Lincoln County,27593,291
55,071,Wisconsin,Manitowoc County,78981,816
55,073,Wisconsin,Marathon County,135692,1116
55,075,Wisconsin,Marinette County,40350,487
55,077,Wisconsin,Marquette County,15574,169
55,078,Wisconsin,Menominee County,4556,69
55,079,Wisconsin,Milwaukee County,945726,8226
55,081,Wisconsin,Monroe County,46253,435
55,083,Wisconsin,Oconto County,37930,391
55,085,Wisconsin,Oneida County,35595,461
55,087,Wisconsin,Outagamie County,187885,1320
55,089,Wisconsin,Ozaukee County,89221,836
55,091,Wisconsin,Pepin County,7287,93
55,093,Wisconsin,Pierce County,42754,290
55,095,Wisconsin,Polk County,43783,444
55,097,Wisconsin,Portage County,70772,503
55,099,Wisconsin,Price County,13351,142
55,101,Wisconsin,Racine County,196311,1664
55,103,Wisconsin,Richland County,17252,187
55,105,Wisconsin,Rock County,163354,1471
55,107,Wisconsin,Rusk County,14178,163
55,109,Wisconsin,St. Croix County,90687,641
55,111,Wisconsin,Sauk County,64442,606
55,113,Wisconsin,Sawyer County,16558,204
55,115,Wisconsin,Shawano County,40899,376
55,117,Wisconsin,Sheboygan County,115340,1079
55,119,Wisconsin,Taylor County,20343,188
55,121,Wisconsin,Trempealeau County,29649,253
55,123,Wisconsin,Vernon County,30822,326
55,125,Wisconsin,Vilas County,22195,308
55,127,Wisconsin,Walworth County,103868,947
55,129,Wisconsin,Washburn County,15720,225
55,131,Wisconsin,Washington County,136034,1161
55,133,Wisconsin,Waukesha County,404198,3587
55,135,Wisconsin,Waupaca County,50990,724
55,137,Wisconsin,Waushara County,24443,243
55,139,Wisconsin,Winnebago County,171907,1497
55,141,Wisconsin,Wood County,72999,724
56,000,Wyoming,Wyoming,578759,4971
56,001,Wyoming,Albany County,38880,198
56,003,Wyoming,Big Horn County,11790,120
56,005,Wyoming,Campbell County,46341,323
56,007,Wyoming,Carbon County,14800,119
56,009,Wyoming,Converse County,13822,111
56,011,Wyoming,Crook County,7584,70
56,013,Wyoming,Fremont County,39261,485
56,015,Wyoming,Goshen County,13211,142
56,017,Wyoming,Hot Springs County,4413,71
56,019,Wyoming,Johnson County,8445,92
56,021,Wyoming,Laramie County,99500,874
56,023,Wyoming,Lincoln County,19830,138
56,025,Wyoming,Natrona County,79858,734
56,027,Wyoming,Niobrara County,2356,14
56,029,Wyoming,Park County,29194,271
56,031,Wyoming,Platte County,8393,109
56,033,Wyoming,Sheridan County,30485,346
56,035,Wyoming,Sublette County,9831,80
56,037,Wyoming,Sweetwater County,42343,298
56,039,Wyoming,Teton County,23464,75
56,041,Wyoming,Uinta County,20226,136
56,043,Wyoming,Washakie County,7805,90
56,045,Wyoming,Weston County,6927,75
